# Security advisor snapshot — object level
# Taken 2026-09-23 16:50 EDT by Track S. Regenerate with scripts/monitor/advisor-snapshot.md's instructions.
# Columns: lint\tlevel\tschema\tobject
# TOTAL 310
authenticated_security_definer_function_executable	WARN	public	clear_qc_item
authenticated_security_definer_function_executable	WARN	public	clear_work_order_objective
authenticated_security_definer_function_executable	WARN	public	complete_site_survey
authenticated_security_definer_function_executable	WARN	public	create_check_in
authenticated_security_definer_function_executable	WARN	public	create_crew
authenticated_security_definer_function_executable	WARN	public	create_crew_person
authenticated_security_definer_function_executable	WARN	public	create_deal
authenticated_security_definer_function_executable	WARN	public	create_engagement_from_roadmap
authenticated_security_definer_function_executable	WARN	public	create_estimate_from_deal
authenticated_security_definer_function_executable	WARN	public	create_estimate_sign_link
authenticated_security_definer_function_executable	WARN	public	create_job_from_estimate
authenticated_security_definer_function_executable	WARN	public	create_organization
authenticated_security_definer_function_executable	WARN	public	create_product
authenticated_security_definer_function_executable	WARN	public	create_purchase_order
authenticated_security_definer_function_executable	WARN	public	create_roadmap_item
authenticated_security_definer_function_executable	WARN	public	create_roadmap_project
authenticated_security_definer_function_executable	WARN	public	create_tracker_item
authenticated_security_definer_function_executable	WARN	public	create_tracker_project
authenticated_security_definer_function_executable	WARN	public	create_trade_work_order
authenticated_security_definer_function_executable	WARN	public	create_work_order_agreement
authenticated_security_definer_function_executable	WARN	public	crm_follow_up_cadence_days
authenticated_security_definer_function_executable	WARN	public	crm_stage_config
authenticated_security_definer_function_executable	WARN	public	crm_stage_entry
authenticated_security_definer_function_executable	WARN	public	deal_stage_side_effects
authenticated_security_definer_function_executable	WARN	public	delete_check_in
authenticated_security_definer_function_executable	WARN	public	delete_crew
authenticated_security_definer_function_executable	WARN	public	delete_crew_person
authenticated_security_definer_function_executable	WARN	public	delete_crew_person_unavailability
authenticated_security_definer_function_executable	WARN	public	delete_estimate
authenticated_security_definer_function_executable	WARN	public	delete_estimate_line_item
authenticated_security_definer_function_executable	WARN	public	delete_material_item
authenticated_security_definer_function_executable	WARN	public	delete_product
authenticated_security_definer_function_executable	WARN	public	delete_production_packet
authenticated_security_definer_function_executable	WARN	public	delete_production_packet_callout
authenticated_security_definer_function_executable	WARN	public	delete_purchase_order
authenticated_security_definer_function_executable	WARN	public	delete_purchase_order_line
authenticated_security_definer_function_executable	WARN	public	delete_roadmap_item
authenticated_security_definer_function_executable	WARN	public	delete_roadmap_project
authenticated_security_definer_function_executable	WARN	public	delete_schedule_block
authenticated_security_definer_function_executable	WARN	public	delete_tracker_item
authenticated_security_definer_function_executable	WARN	public	delete_tracker_project
authenticated_security_definer_function_executable	WARN	public	delete_work_order
authenticated_security_definer_function_executable	WARN	public	derive_level_status
authenticated_security_definer_function_executable	WARN	public	estimate_line_items_sync_subtotal
authenticated_security_definer_function_executable	WARN	public	fetch_check_in
authenticated_security_definer_function_executable	WARN	public	fetch_crew_roster
authenticated_security_definer_function_executable	WARN	public	fetch_deal
authenticated_security_definer_function_executable	WARN	public	fetch_estimate
authenticated_security_definer_function_executable	WARN	public	fetch_field_jobs
authenticated_security_definer_function_executable	WARN	public	fetch_membership_context
authenticated_security_definer_function_executable	WARN	public	fetch_organization
authenticated_security_definer_function_executable	WARN	public	fetch_product
authenticated_security_definer_function_executable	WARN	public	fetch_production_packet
authenticated_security_definer_function_executable	WARN	public	fetch_purchase_order
authenticated_security_definer_function_executable	WARN	public	fetch_roadmap_by_token
authenticated_security_definer_function_executable	WARN	public	fetch_tracker_item
authenticated_security_definer_function_executable	WARN	public	fetch_tracker_project
authenticated_security_definer_function_executable	WARN	public	fetch_work_order
authenticated_security_definer_function_executable	WARN	public	fetch_work_order_agreement
authenticated_security_definer_function_executable	WARN	public	fetch_work_order_brief
authenticated_security_definer_function_executable	WARN	public	fetch_work_order_tree
authenticated_security_definer_function_executable	WARN	public	generate_roadmap_for_lead
authenticated_security_definer_function_executable	WARN	public	get_or_create_production_packet
authenticated_security_definer_function_executable	WARN	public	handle_new_user
authenticated_security_definer_function_executable	WARN	public	has_capability
authenticated_security_definer_function_executable	WARN	public	is_org_manager
authenticated_security_definer_function_executable	WARN	public	is_pipeline_manager
authenticated_security_definer_function_executable	WARN	public	is_pipeline_user
authenticated_security_definer_function_executable	WARN	public	is_platform_admin
authenticated_security_definer_function_executable	WARN	public	is_qc_attester
authenticated_security_definer_function_executable	WARN	public	is_staff
authenticated_security_definer_function_executable	WARN	public	is_wh_owner
authenticated_security_definer_function_executable	WARN	public	list_org_members
authenticated_security_definer_function_executable	WARN	public	list_products
authenticated_security_definer_function_executable	WARN	public	list_purchase_orders
authenticated_security_definer_function_executable	WARN	public	materialize_take_off
authenticated_security_definer_function_executable	WARN	public	my_active_lead_count
authenticated_security_definer_function_executable	WARN	public	my_avg_cycle_days
authenticated_security_definer_function_executable	WARN	public	my_closes_this_month
authenticated_security_definer_function_executable	WARN	public	my_open_pipeline_value
authenticated_security_definer_function_executable	WARN	public	my_org_ids
authenticated_security_definer_function_executable	WARN	public	my_pipeline_role
authenticated_security_definer_function_executable	WARN	public	my_wh_org_ids
authenticated_security_definer_function_executable	WARN	public	my_wh_role
authenticated_security_definer_function_executable	WARN	public	my_win_rate
authenticated_security_definer_function_executable	WARN	public	order_scope
authenticated_security_definer_function_executable	WARN	public	org_members_rederive_permissions_on_role_change
authenticated_security_definer_function_executable	WARN	public	present_estimate
authenticated_security_definer_function_executable	WARN	public	present_quote
authenticated_security_definer_function_executable	WARN	public	products_touch_updated_at
authenticated_security_definer_function_executable	WARN	public	qc_photo_on_work_order
authenticated_security_definer_function_executable	WARN	public	record_field_event
authenticated_security_definer_function_executable	WARN	public	record_qc_item
authenticated_security_definer_function_executable	WARN	public	record_signed_copy_outcome
authenticated_security_definer_function_executable	WARN	public	record_signed_copy_outcome_by_link
authenticated_security_definer_function_executable	WARN	public	record_work_order_sign_off
authenticated_security_definer_function_executable	WARN	public	remove_check_in_photo
authenticated_security_definer_function_executable	WARN	public	remove_crew_member
authenticated_security_definer_function_executable	WARN	public	rename_crew
authenticated_security_definer_function_executable	WARN	public	reorder_estimate_line_items
authenticated_security_definer_function_executable	WARN	public	restore_deal
authenticated_security_definer_function_executable	WARN	public	restore_tracker_item
authenticated_security_definer_function_executable	WARN	public	restore_tracker_project
authenticated_security_definer_function_executable	WARN	public	restore_work_order
authenticated_security_definer_function_executable	WARN	public	revoke_estimate_sign_link
authenticated_security_definer_function_executable	WARN	public	role_capability_matrix
authenticated_security_definer_function_executable	WARN	public	set_crew_archived
authenticated_security_definer_function_executable	WARN	public	set_crew_person_archived
authenticated_security_definer_function_executable	WARN	public	set_member_capability
authenticated_security_definer_function_executable	WARN	public	set_take_off_decision
authenticated_security_definer_function_executable	WARN	public	set_tenant_module
authenticated_security_definer_function_executable	WARN	public	set_work_order_objective
authenticated_security_definer_function_executable	WARN	public	sign_estimate
authenticated_security_definer_function_executable	WARN	public	sign_estimate_by_link
authenticated_security_definer_function_executable	WARN	public	signed_copy_by_link
authenticated_security_definer_function_executable	WARN	public	signing_link_view
authenticated_security_definer_function_executable	WARN	public	tracker_status_config
authenticated_security_definer_function_executable	WARN	public	tracker_type_config
authenticated_security_definer_function_executable	WARN	public	unassign_crew_from_work_order
authenticated_security_definer_function_executable	WARN	public	update_check_in
authenticated_security_definer_function_executable	WARN	public	update_crew_person
authenticated_security_definer_function_executable	WARN	public	update_deal_fields
authenticated_security_definer_function_executable	WARN	public	update_deal_stage
authenticated_security_definer_function_executable	WARN	public	update_estimate_build_mode
authenticated_security_definer_function_executable	WARN	public	update_estimate_contact
authenticated_security_definer_function_executable	WARN	public	update_estimate_details
authenticated_security_definer_function_executable	WARN	public	update_estimate_line_item
authenticated_security_definer_function_executable	WARN	public	update_intake_checklist_field
authenticated_security_definer_function_executable	WARN	public	update_material_item
authenticated_security_definer_function_executable	WARN	public	update_product
authenticated_security_definer_function_executable	WARN	public	update_production_packet_callout
authenticated_security_definer_function_executable	WARN	public	update_production_packet_notes
authenticated_security_definer_function_executable	WARN	public	update_purchase_order
authenticated_security_definer_function_executable	WARN	public	update_purchase_order_line
authenticated_security_definer_function_executable	WARN	public	update_roadmap_fields
authenticated_security_definer_function_executable	WARN	public	update_roadmap_project
authenticated_security_definer_function_executable	WARN	public	update_schedule_block
authenticated_security_definer_function_executable	WARN	public	update_tracker_item
authenticated_security_definer_function_executable	WARN	public	update_tracker_project
authenticated_security_definer_function_executable	WARN	public	upsert_estimate_scope_line_items
authenticated_security_definer_function_executable	WARN	public	void_estimate
authenticated_security_definer_function_executable	WARN	public	void_work_order
authenticated_security_definer_function_executable	WARN	public	wh_ack_price_review
authenticated_security_definer_function_executable	WARN	public	wh_attach_order_by_token
authenticated_security_definer_function_executable	WARN	public	wh_catalog_clear_preview
authenticated_security_definer_function_executable	WARN	public	wh_clear_catalog
authenticated_security_definer_function_executable	WARN	public	wh_clear_colors
authenticated_security_definer_function_executable	WARN	public	wh_colors_clear_preview
authenticated_security_definer_function_executable	WARN	public	wh_delete_system
authenticated_security_definer_function_executable	WARN	public	wh_get_family_pricing
authenticated_security_definer_function_executable	WARN	public	wh_my_attached_orders
authenticated_security_definer_function_executable	WARN	public	wh_order_by_token
authenticated_security_definer_function_executable	WARN	public	wh_save_catalog_family
authenticated_security_definer_function_executable	WARN	public	wh_set_coverage_width
authenticated_security_definer_function_executable	WARN	public	wh_set_unit_size
authenticated_security_definer_function_executable	WARN	public	wh_set_variation_pricing
authenticated_security_definer_function_executable	WARN	public	wh_system_delete_preview
authenticated_security_definer_function_executable	WARN	public	work_order_is_my_trade
authenticated_security_definer_function_executable	WARN	public	work_order_version
extension_in_public	WARN	public	btree_gist
pg_graphql_anon_table_exposed	WARN	public	wh_categories
pg_graphql_anon_table_exposed	WARN	public	wh_category_products
pg_graphql_anon_table_exposed	WARN	public	wh_colors
pg_graphql_anon_table_exposed	WARN	public	wh_current_prices
pg_graphql_anon_table_exposed	WARN	public	wh_price_history
pg_graphql_anon_table_exposed	WARN	public	wh_product_colors
pg_graphql_anon_table_exposed	WARN	public	wh_product_families
pg_graphql_anon_table_exposed	WARN	public	wh_product_roles
pg_graphql_anon_table_exposed	WARN	public	wh_product_types
pg_graphql_anon_table_exposed	WARN	public	wh_product_variations
pg_graphql_anon_table_exposed	WARN	public	wh_products
pg_graphql_anon_table_exposed	WARN	public	wh_settings
pg_graphql_anon_table_exposed	WARN	public	wh_stages
pg_graphql_anon_table_exposed	WARN	public	wh_systems
pg_graphql_anon_table_exposed	WARN	public	wh_team_members
pg_graphql_anon_table_exposed	WARN	public	wh_variation_colors
pg_graphql_authenticated_table_exposed	WARN	public	audit_leads
pg_graphql_authenticated_table_exposed	WARN	public	audits
pg_graphql_authenticated_table_exposed	WARN	public	check_ins
pg_graphql_authenticated_table_exposed	WARN	public	client_roadmaps
pg_graphql_authenticated_table_exposed	WARN	public	crew_assignment_states
pg_graphql_authenticated_table_exposed	WARN	public	crew_memberships
pg_graphql_authenticated_table_exposed	WARN	public	crew_people
pg_graphql_authenticated_table_exposed	WARN	public	crew_person_unavailability
pg_graphql_authenticated_table_exposed	WARN	public	crews
pg_graphql_authenticated_table_exposed	WARN	public	deal_activity
pg_graphql_authenticated_table_exposed	WARN	public	deal_notes
pg_graphql_authenticated_table_exposed	WARN	public	deals
pg_graphql_authenticated_table_exposed	WARN	public	engagement_checkins
pg_graphql_authenticated_table_exposed	WARN	public	engagement_levels
pg_graphql_authenticated_table_exposed	WARN	public	engagement_milestones
pg_graphql_authenticated_table_exposed	WARN	public	engagements
pg_graphql_authenticated_table_exposed	WARN	public	estimate_line_items
pg_graphql_authenticated_table_exposed	WARN	public	estimate_sign_links
pg_graphql_authenticated_table_exposed	WARN	public	estimates
pg_graphql_authenticated_table_exposed	WARN	public	field_events
pg_graphql_authenticated_table_exposed	WARN	public	follow_ups
pg_graphql_authenticated_table_exposed	WARN	public	jobs
pg_graphql_authenticated_table_exposed	WARN	public	lead_activity
pg_graphql_authenticated_table_exposed	WARN	public	lead_appointments
pg_graphql_authenticated_table_exposed	WARN	public	lead_notes
pg_graphql_authenticated_table_exposed	WARN	public	leads
pg_graphql_authenticated_table_exposed	WARN	public	material_items
pg_graphql_authenticated_table_exposed	WARN	public	org_invites
pg_graphql_authenticated_table_exposed	WARN	public	org_invoices
pg_graphql_authenticated_table_exposed	WARN	public	org_members
pg_graphql_authenticated_table_exposed	WARN	public	org_systems
pg_graphql_authenticated_table_exposed	WARN	public	organizations
pg_graphql_authenticated_table_exposed	WARN	public	pipeline_invites
pg_graphql_authenticated_table_exposed	WARN	public	production_packets
pg_graphql_authenticated_table_exposed	WARN	public	products
pg_graphql_authenticated_table_exposed	WARN	public	profiles
pg_graphql_authenticated_table_exposed	WARN	public	proposals
pg_graphql_authenticated_table_exposed	WARN	public	prospects
pg_graphql_authenticated_table_exposed	WARN	public	purchase_order_line_promises
pg_graphql_authenticated_table_exposed	WARN	public	purchase_order_lines
pg_graphql_authenticated_table_exposed	WARN	public	purchase_orders
pg_graphql_authenticated_table_exposed	WARN	public	qc_items
pg_graphql_authenticated_table_exposed	WARN	public	roadmap_items
pg_graphql_authenticated_table_exposed	WARN	public	roadmap_projects
pg_graphql_authenticated_table_exposed	WARN	public	schedule_blocks
pg_graphql_authenticated_table_exposed	WARN	public	signatures
pg_graphql_authenticated_table_exposed	WARN	public	signed_copy_records
pg_graphql_authenticated_table_exposed	WARN	public	staff_invites
pg_graphql_authenticated_table_exposed	WARN	public	staff_users
pg_graphql_authenticated_table_exposed	WARN	public	take_off_decisions
pg_graphql_authenticated_table_exposed	WARN	public	take_off_lines
pg_graphql_authenticated_table_exposed	WARN	public	tenant_modules
pg_graphql_authenticated_table_exposed	WARN	public	ticket_messages
pg_graphql_authenticated_table_exposed	WARN	public	tickets
pg_graphql_authenticated_table_exposed	WARN	public	tracker_items
pg_graphql_authenticated_table_exposed	WARN	public	tracker_projects
pg_graphql_authenticated_table_exposed	WARN	public	wh_categories
pg_graphql_authenticated_table_exposed	WARN	public	wh_category_products
pg_graphql_authenticated_table_exposed	WARN	public	wh_colors
pg_graphql_authenticated_table_exposed	WARN	public	wh_current_prices
pg_graphql_authenticated_table_exposed	WARN	public	wh_drivers
pg_graphql_authenticated_table_exposed	WARN	public	wh_order_attachments
pg_graphql_authenticated_table_exposed	WARN	public	wh_order_line_items
pg_graphql_authenticated_table_exposed	WARN	public	wh_orders
pg_graphql_authenticated_table_exposed	WARN	public	wh_price_history
pg_graphql_authenticated_table_exposed	WARN	public	wh_product_colors
pg_graphql_authenticated_table_exposed	WARN	public	wh_product_families
pg_graphql_authenticated_table_exposed	WARN	public	wh_product_roles
pg_graphql_authenticated_table_exposed	WARN	public	wh_product_types
pg_graphql_authenticated_table_exposed	WARN	public	wh_product_variations
pg_graphql_authenticated_table_exposed	WARN	public	wh_products
pg_graphql_authenticated_table_exposed	WARN	public	wh_settings
pg_graphql_authenticated_table_exposed	WARN	public	wh_spec_files
pg_graphql_authenticated_table_exposed	WARN	public	wh_stages
pg_graphql_authenticated_table_exposed	WARN	public	wh_systems
pg_graphql_authenticated_table_exposed	WARN	public	wh_tax_exemptions
pg_graphql_authenticated_table_exposed	WARN	public	wh_team_members
pg_graphql_authenticated_table_exposed	WARN	public	wh_variation_colors
pg_graphql_authenticated_table_exposed	WARN	public	work_order_acknowledgments
pg_graphql_authenticated_table_exposed	WARN	public	work_order_activity
pg_graphql_authenticated_table_exposed	WARN	public	work_order_agreements
pg_graphql_authenticated_table_exposed	WARN	public	work_order_crew_assignments
pg_graphql_authenticated_table_exposed	WARN	public	work_order_objectives
pg_graphql_authenticated_table_exposed	WARN	public	work_orders
rls_enabled_no_policy	INFO	public	estimate_number_counters
rls_enabled_no_policy	INFO	public	migration_bmr_activity_raw
rls_enabled_no_policy	INFO	public	migration_bmr_id_map
rls_enabled_no_policy	INFO	public	migration_bmr_leads_raw
rls_enabled_no_policy	INFO	public	migration_bmr_notes_raw
rls_enabled_no_policy	INFO	public	migration_bmr_users_raw
rls_enabled_no_policy	INFO	public	structtech_state
rls_enabled_no_policy	INFO	public	tg_agenda_card
rls_enabled_no_policy	INFO	public	tg_agenda_contact
rls_enabled_no_policy	INFO	public	tg_agenda_group
rls_enabled_no_policy	INFO	public	tg_agenda_sender
rls_enabled_no_policy	INFO	public	tg_agenda_session
rls_enabled_no_policy	INFO	public	tg_agenda_update
rls_enabled_no_policy	INFO	public	wh_cost_history
rls_enabled_no_policy	INFO	public	wh_order_access_tokens
rls_enabled_no_policy	INFO	public	wh_product_families_backup_20260828
rls_enabled_no_policy	INFO	public	wh_product_variations_backup_20260828
rls_enabled_no_policy	INFO	public	wh_products_backup_20260828
rls_enabled_no_policy	INFO	public	wh_variation_pricing
